archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,BIOCARTA RELA PATHWAY,1.3605e-07,0.75593,0.74878,1,1
1,POSITIVE REGULATION OF I KAPPAB KINASE NF KAPPAB CASCADE,5.0194e-07,0.7541,0.70433,1,1
1,BIOCARTA SODD PATHWAY,5.508e-06,0.75037,0.87006,1,1
1,REACTOME NFKB ACTIVATION THROUGH FADD RIP1 PATHWAY MEDIATED BY CASPASE 8 AND10,4.8379e-05,0.74205,0.66419,1,1
1,REGULATION OF CELL MIGRATION,1.8084e-07,0.73801,0.80759,1,1
1,BIOCARTA CBL PATHWAY,3.1888e-05,0.73322,0.63753,1,1
1,REACTOME ANTIGEN PRESENTATION FOLDING ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC,4.6623e-06,0.73074,0.77347,1,1
1,REGULATION OF I KAPPAB KINASE NF KAPPAB CASCADE,3.0264e-07,0.73072,0.70722,1,1
1,REACTOME COLLAGEN FORMATION,2.3654e-06,0.72732,0.71173,1,1
1,COLLAGEN,1.349e-05,0.72298,0.85927,1,1
1,REACTOME INTEGRIN CELL SURFACE INTERACTIONS,1.6729e-06,0.71722,0.64999,1,1
1,POSITIVE REGULATION OF PHOSPHORYLATION,3.0264e-07,0.71442,0.73857,1,1
1,LIPID HOMEOSTASIS,4.6623e-06,0.71198,0.71266,1,1
1,REACTOME MUSCLE CONTRACTION,7.6379e-08,0.71063,0.77032,1,1
1,FOCAL ADHESION,0.00018427,0.70516,0.65818,1,1
1,BIOCARTA PML PATHWAY,4.4712e-06,0.70116,0.62537,1,1
1,I KAPPAB KINASE NF KAPPAB CASCADE,7.2111e-07,0.69778,0.65482,1,1
1,BIOCARTA CASPASE PATHWAY,1.8521e-05,0.69315,0.69825,1,1
1,REACTOME RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2 ,4.7955e-07,0.69099,0.6811,1,1
1,REACTOME ER PHAGOSOME PATHWAY,1.4039e-05,0.68884,0.53965,1,1
1,PID SYNDECAN 1 PATHWAY,5.4977e-07,0.68849,0.78563,1,1
1,PROTEASE INHIBITOR ACTIVITY,0.00012074,0.67967,0.53941,1,1
1,PID NFKAPPABCANONICALPATHWAY,4.8612e-06,0.67727,0.63322,1,1
1,REACTOME VIF MEDIATED DEGRADATION OF APOBEC3G,6.7728e-06,0.67721,0.53688,1,1
1,SARCOMERE,3.3287e-06,0.66343,0.62145,1,1
1,BIOCARTA INTRINSIC PATHWAY,0.00023468,0.66227,0.54484,1,1
1,PID FRA PATHWAY,1.2366e-07,0.65986,0.92269,1,1
1,POSITIVE REGULATION OF TRANSLATION,4.7955e-07,0.6584,0.69889,1,1
1,REACTOME CASPASE MEDIATED CLEAVAGE OF CYTOSKELETAL PROTEINS,6.0198e-07,0.65038,0.69614,1,1
1,REACTOME EXTRACELLULAR MATRIX ORGANIZATION,1.1267e-06,0.64894,0.6637,1,1
1,LIPID TRANSPORT,6.7728e-06,0.64639,0.54072,1,1
1,BIOCARTA EXTRINSIC PATHWAY,7.547e-05,0.64162,0.56245,1,1
1,KEGG OTHER GLYCAN DEGRADATION,6.2786e-05,0.63854,0.60432,1,1
1,POSITIVE REGULATION OF SIGNAL TRANSDUCTION,1.3441e-06,0.63476,0.55217,1,1
1,LIPID RAFT,2.1663e-05,0.63376,0.63128,1,1
1,REGULATION OF INTRACELLULAR TRANSPORT,3.8583e-05,0.6335,0.54673,1,1
1,PID ERBB NETWORK PATHWAY,5.7413e-06,0.62901,0.58514,1,1
1,REACTOME NOTCH HLH TRANSCRIPTION PATHWAY,9.4334e-07,0.62242,0.67728,1,1
1,BIOCARTA INFLAM PATHWAY,3.6414e-07,0.62225,0.86479,1,1
1,REGULATION OF PROTEIN AMINO ACID PHOSPHORYLATION,1.4674e-06,0.62144,0.65738,1,1
1,POSITIVE REGULATION OF PROTEIN AMINO ACID PHOSPHORYLATION,1.2454e-05,0.6208,0.6123,1,1
1,BIOCARTA SPRY PATHWAY,0.00057693,0.61871,0.48226,1,1
1,REACTOME ASSOCIATION OF TRIC CCT WITH TARGET PROTEINS DURING BIOSYNTHESIS,7.2111e-07,0.61281,0.60562,1,1
1,KEGG PROTEASOME,7.547e-05,0.61203,0.48648,1,1
1,EXTRACELLULAR MATRIX PART,1.4044e-06,0.60656,0.67207,1,1
1,BIOCARTA IL10 PATHWAY,8.3127e-06,0.60594,0.66485,1,1
1,BIOCARTA P53HYPOXIA PATHWAY,9.389e-05,0.6042,0.45088,1,1
1,REACTOME SHC1 EVENTS IN EGFR SIGNALING,9.7346e-05,0.60331,0.46492,1,1
1,BIOCARTA NFKB PATHWAY,1.7474e-06,0.59999,0.61391,1,1
1,PID AP1 PATHWAY,5.6174e-05,0.59971,0.53911,1,1
1,KEGG GLYCOSAMINOGLYCAN DEGRADATION,1.5201e-05,0.59822,0.49615,1,1
1,PID MYC REPRESSPATHWAY,1.4268e-07,0.58802,0.54932,1,1
1,CELL MATRIX JUNCTION,1.4609e-05,0.58778,0.63479,1,1
1,REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT,3.5759e-05,0.58597,0.51451,1,1
1,REACTOME CALNEXIN CALRETICULIN CYCLE,1.104e-05,0.58226,0.51865,1,1
1,PID TRAIL PATHWAY,1.8251e-06,0.58047,0.51113,1,1
1,BIOCARTA NTHI PATHWAY,3.4421e-05,0.57989,0.52383,1,1
1,CELL SUBSTRATE ADHERENS JUNCTION,3.4421e-05,0.57863,0.61542,1,1
1,REACTOME SCF BETA TRCP MEDIATED DEGRADATION OF EMI1,1.6455e-05,0.5783,0.49579,1,1
1,PID TGFBRPATHWAY,1.1237e-07,0.5759,0.56249,1,1
1,BIOCARTA CARDIACEGF PATHWAY,0.0001547,0.5749,0.54905,1,1
1,PID IL27PATHWAY,1.5331e-06,0.57471,0.67821,1,1
1,REACTOME NEGATIVE REGULATORS OF RIG I MDA5 SIGNALING,1.1493e-05,0.574,0.52097,1,1
1,BIOCARTA TEL PATHWAY,2.7343e-05,0.57159,0.55261,1,1
1,REGULATION OF PROTEIN MODIFICATION PROCESS,3.4772e-07,0.57152,0.59646,1,1
1,PID CASPASE PATHWAY,6.4994e-06,0.57003,0.5076,1,1
1,POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS,1.6729e-06,0.56841,0.56511,1,1
1,REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,5.6174e-05,0.56739,0.53378,1,1
1,PID AVB3 INTEGRIN PATHWAY,8.8325e-08,0.56454,0.6813,1,1
1,BIOCARTA LAIR PATHWAY,3.7791e-06,0.56279,0.74527,1,1
1,SULFUR COMPOUND BIOSYNTHETIC PROCESS,2.0829e-07,0.55963,0.64991,1,1
1,REACTOME CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM,8.6584e-06,0.55905,0.50986,1,1
1,PROTEINACEOUS EXTRACELLULAR MATRIX,2.0829e-07,0.55868,0.70609,1,1
1,EXTRACELLULAR MATRIX,2.0829e-07,0.55868,0.70609,1,1
1,BIOCARTA TID PATHWAY,3.7791e-06,0.55718,0.46564,1,1
1,REACTOME COMPLEMENT CASCADE,2.5774e-06,0.55483,0.58927,1,1
1,PID HIF2PATHWAY,0.00042998,0.55211,0.49227,1,1
1,PID LYMPHANGIOGENESIS PATHWAY,2.2524e-05,0.54846,0.62044,1,1
1,PID IL23PATHWAY,0.0099891,0.5465,0.46043,1,1
1,BIOCARTA DEATH PATHWAY,1.0184e-05,0.54376,0.56483,1,1
1,REACTOME HDL MEDIATED LIPID TRANSPORT,9.7346e-05,0.54346,0.54529,1,1
1,KEGG FOCAL ADHESION,2.1077e-08,0.54073,0.65314,1,1
1,REACTOME STRIATED MUSCLE CONTRACTION,3.4728e-06,0.53793,0.4846,1,1
1,BASEMENT MEMBRANE,3.6228e-06,0.5376,0.56306,1,1
1,REACTOME ACTIVATION OF NF KAPPAB IN B CELLS,1.0604e-05,0.53639,0.44327,1,1
1,SA CASPASE CASCADE,8.2505e-07,0.53539,0.54792,1,1
1,REACTOME INTERFERON ALPHA BETA SIGNALING,0.00012074,0.53355,0.74838,1,1
1,REACTOME N GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE,8.6584e-06,0.53332,0.50434,1,1
1,REACTOME CDK MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6,3.0689e-05,0.53256,0.44848,1,1
1,PID AVB3 OPN PATHWAY,0.0023671,0.53224,0.42896,1,1
1,PID TOLL ENDOGENOUS PATHWAY,0.013465,0.532,0.3795,1,1
1,REACTOME SMAD2 SMAD3 SMAD4 HETEROTRIMER REGULATES TRANSCRIPTION,2.1702e-06,0.53144,0.58763,1,1
1,KEGG BLADDER CANCER,3.1904e-06,0.53098,0.43901,1,1
1,AMINE BIOSYNTHETIC PROCESS,0.00084609,0.52801,0.42308,1,1
1,REACTOME DOWNREGULATION OF TGF BETA RECEPTOR SIGNALING,8.2505e-07,0.52677,0.66774,1,1
1,KEGG SMALL CELL LUNG CANCER,3.4772e-07,0.52591,0.47171,1,1
1,BIOCARTA GSK3 PATHWAY,8.3127e-06,0.52544,0.44622,1,1
1,REACTOME PTM GAMMA CARBOXYLATION HYPUSINE FORMATION AND ARYLSULFATASE ACTIVATION,0.00032948,0.52281,0.389,1,1
1,BIOCARTA CELL2CELL PATHWAY,2.8418e-05,0.52277,0.52045,1,1
1,JAK STAT CASCADE,0.00019079,0.52055,0.47451,1,1
1,REACTOME A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS,0.007729,0.51936,0.39984,1,1
1,REACTOME FORMATION OF FIBRIN CLOT CLOTTING CASCADE,4.1617e-05,0.51582,0.38503,1,1
1,INTERLEUKIN RECEPTOR ACTIVITY,2.4346e-05,0.51271,0.65628,1,1
1,REACTOME AUTODEGRADATION OF CDH1 BY CDH1 APC C,3.5759e-05,0.51247,0.38653,1,1
1,REACTOME TRAF6 MEDIATED IRF7 ACTIVATION,0.0020453,0.51189,0.39433,1,1
1,REACTOME GRB2 EVENTS IN ERBB2 SIGNALING,2.2879e-07,0.50962,0.52312,1,1
1,PID ILK PATHWAY,7.2111e-07,0.50817,0.6188,1,1
1,NITROGEN COMPOUND BIOSYNTHETIC PROCESS,2.6307e-05,0.50558,0.47963,1,1
1,COLLAGEN BINDING,0.018836,0.50374,0.56193,1,1
1,ST TUMOR NECROSIS FACTOR PATHWAY,3.6228e-06,0.5034,0.5939,1,1
1,REACTOME GAP JUNCTION ASSEMBLY,0.00055855,0.50236,0.42706,1,1
1,PID TNFPATHWAY,4.7955e-07,0.50122,0.55703,1,1
1,REACTOME AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1,2.4346e-05,0.49945,0.48039,1,1
1,REGULATION OF CELL SHAPE,1.4609e-05,0.49937,0.44866,1,1
1,BIOCARTA GCR PATHWAY,8.7323e-05,0.49916,0.43259,1,1
1,REACTOME DESTABILIZATION OF MRNA BY AUF1 HNRNP D0,2.5308e-05,0.49852,0.43818,1,1
1,BASAL LAMINA,0.00017796,0.49738,0.50059,1,1
1,REACTOME DEGRADATION OF THE EXTRACELLULAR MATRIX,7.8282e-05,0.49731,0.53476,1,1
1,KEGG COMPLEMENT AND COAGULATION CASCADES,1.6729e-06,0.49637,0.58069,1,1
1,INTEGRIN COMPLEX,9.7346e-05,0.49376,0.63562,1,1
1,PID ECADHERIN STABILIZATION PATHWAY,1.5331e-06,0.4933,0.50751,1,1
1,CONTRACTILE FIBER PART,3.3202e-07,0.49196,0.53258,1,1
1,BASOLATERAL PLASMA MEMBRANE,4.1617e-05,0.49182,0.38906,1,1
1,PROTEIN IMPORT INTO NUCLEUS TRANSLOCATION,1.2454e-05,0.49077,0.55766,1,1
1,KEGG GLYCOSAMINOGLYCAN BIOSYNTHESIS CHONDROITIN SULFATE,7.3528e-06,0.49038,0.45694,1,1
1,OXIDOREDUCTASE ACTIVITY ACTING ON THE CH CH GROUP OF DONORS,0.00026003,0.48988,0.36532,1,1
1,CELLULAR DEFENSE RESPONSE,0.00014418,0.4892,0.49996,1,1
1,REACTOME TRAF3 DEPENDENT IRF ACTIVATION PATHWAY,0.00010462,0.48906,0.48276,1,1
1,STEROID BINDING,0.0015653,0.4868,0.49448,1,1
1,PID FAK PATHWAY,2.2879e-07,0.4867,0.52458,1,1
1,PID SYNDECAN 2 PATHWAY,2.5774e-06,0.48528,0.53449,1,1
1,PID TCPTP PATHWAY,1.2862e-06,0.48509,0.50834,1,1
1,REACTOME RIP MEDIATED NFKB ACTIVATION VIA DAI,9.0221e-07,0.48457,0.53086,1,1
1,REGULATION OF CELL MORPHOGENESIS,1.0604e-05,0.48417,0.43911,1,1
1,REACTOME INTERFERON SIGNALING,0.00010462,0.48237,0.46125,1,1
1,KEGG RENIN ANGIOTENSIN SYSTEM,0.00037661,0.48061,0.50958,1,1
1,FATTY ACID OXIDATION,0.00013433,0.48052,0.43254,1,1
1,INTERLEUKIN BINDING,5.2837e-06,0.48026,0.59266,1,1
1,REACTOME REGULATION OF ORNITHINE DECARBOXYLASE ODC,9.7801e-06,0.4802,0.57863,1,1
1,PID DELTANP63PATHWAY,0.00019753,0.4788,0.57254,1,1
1,REACTOME 3 UTR MEDIATED TRANSLATIONAL REGULATION,0.042857,0.47609,0.27083,1,1
1,REACTOME TGF BETA RECEPTOR SIGNALING IN EMT EPITHELIAL TO MESENCHYMAL TRANSITION,3.8583e-05,0.47536,0.4859,1,1
1,REACTOME HS GAG DEGRADATION,0.001228,0.47525,0.44128,1,1
1,KEGG PORPHYRIN AND CHLOROPHYLL METABOLISM,4.8612e-06,0.47442,0.446,1,1
1,CYTOKINE BINDING,2.8418e-05,0.47442,0.4133,1,1
1,REACTOME FORMATION OF THE TERNARY COMPLEX AND SUBSEQUENTLY THE 43S COMPLEX,0.02068,0.47379,0.30447,1,1
1,REACTOME SEMA4D IN SEMAPHORIN SIGNALING,1.8958e-07,0.47288,0.52923,1,1
1,REACTOME CDT1 ASSOCIATION WITH THE CDC6 ORC ORIGIN COMPLEX,0.00010845,0.47277,0.3561,1,1
1,REACTOME SYNTHESIS OF SUBSTRATES IN N GLYCAN BIOSYTHESIS,0.00011241,0.47269,0.40904,1,1
1,OXIDOREDUCTASE ACTIVITY ACTING ON THE ALDEHYDE OR OXO GROUP OF DONORS,0.00019753,0.47054,0.49745,1,1
1,HEMATOPOIETIN INTERFERON CLASSD200 DOMAIN CYTOKINE RECEPTOR ACTIVITY,2.9532e-05,0.47037,0.49917,1,1
1,POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS,2.2658e-06,0.47035,0.48571,1,1
1,REACTOME P53 INDEPENDENT G1 S DNA DAMAGE CHECKPOINT,7.8282e-05,0.46977,0.40292,1,1
1,REACTOME LIPOPROTEIN METABOLISM,3.4421e-05,0.46918,0.44938,1,1
1,PID INTEGRIN A9B1 PATHWAY,1.1964e-05,0.46838,0.65022,1,1
1,REACTOME REGULATION OF INSULIN LIKE GROWTH FACTOR IGF ACTIVITY BY INSULIN LIKE GROWTH FACTOR BINDING PROTEINS IGFBPS,0.025994,0.46636,0.52875,1,1
1,REACTOME TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3 SMAD4 HETEROTRIMER,1.1964e-05,0.4659,0.4615,1,1
1,REACTOME RIG I MDA5 MEDIATED INDUCTION OF IFN ALPHA BETA PATHWAYS,6.4994e-06,0.46337,0.49582,1,1
1,TRANSMEMBRANE RECEPTOR PROTEIN TYROSINE KINASE ACTIVITY,3.0576e-06,0.46306,0.50311,1,1
1,REGULATION OF MUSCLE CONTRACTION,0.00014418,0.46253,0.4602,1,1
1,REACTOME SIGNALING BY CONSTITUTIVELY ACTIVE EGFR,1.1964e-05,0.46165,0.42831,1,1
1,MEMBRANE COAT,1.906e-06,0.46118,0.42201,1,1
1,COATED MEMBRANE,1.906e-06,0.46118,0.42201,1,1
1,KEGG LYSOSOME,1.4039e-05,0.46088,0.38871,1,1
1,BIOCARTA VEGF PATHWAY,0.0001165,0.45585,0.41555,1,1
1,LIGAND DEPENDENT NUCLEAR RECEPTOR ACTIVITY,1.349e-05,0.45566,0.50194,1,1
1,REACTOME ACTIVATION OF CHAPERONE GENES BY XBP1S,4.4878e-05,0.45407,0.40197,1,1
1,BIOCARTA IL22BP PATHWAY,0.0019282,0.45334,0.41016,1,1
1,PEPTIDYL TYROSINE PHOSPHORYLATION,7.9801e-06,0.45243,0.44795,1,1
1,REACTOME SIGNALING BY WNT,9.0179e-06,0.45214,0.37183,1,1
1,BIOCARTA ARAP PATHWAY,5.0683e-06,0.44898,0.45879,1,1
1,GOLGI MEMBRANE,1.4044e-06,0.44705,0.43965,1,1
1,REACTOME CYTOKINE SIGNALING IN IMMUNE SYSTEM,8.7323e-05,0.44464,0.3501,1,1
1,REACTOME PRE NOTCH TRANSCRIPTION AND TRANSLATION,2.2658e-06,0.44298,0.47164,1,1
1,BIOCARTA FAS PATHWAY,1.4609e-05,0.44213,0.43414,1,1
1,REACTOME CHYLOMICRON MEDIATED LIPID TRANSPORT,0.0012662,0.44154,0.39113,1,1
1,REACTOME CHONDROITIN SULFATE BIOSYNTHESIS,8.3127e-06,0.43993,0.60381,1,1
1,PID P53DOWNSTREAMPATHWAY,0.0022992,0.43834,0.31288,1,1
1,TYROSINE PHOSPHORYLATION OF STAT PROTEIN,0.00038934,0.43629,0.45702,1,1
1,PEPTIDYL TYROSINE MODIFICATION,2.6902e-06,0.43588,0.45995,1,1
1,PID INTEGRIN A4B1 PATHWAY,0.0011199,0.43465,0.34532,1,1
1,REACTOME TRAF6 MEDIATED NFKB ACTIVATION,1.2308e-06,0.43459,0.52066,1,1
1,PID WNT CANONICAL PATHWAY,3.3132e-05,0.43186,0.3927,1,1
1,BIOCARTA HIVNEF PATHWAY,1.5201e-05,0.43186,0.40586,1,1
1,PID ARF 3PATHWAY,1.1493e-05,0.43171,0.38746,1,1
1,REGULATION OF ANGIOGENESIS,0.00024286,0.43138,0.36713,1,1
1,PROTEOGLYCAN BIOSYNTHETIC PROCESS,0.00017186,0.43136,0.38179,1,1
1,KEGG ANTIGEN PROCESSING AND PRESENTATION,0.00092958,0.43127,0.33355,1,1
1,BIOCARTA HER2 PATHWAY,0.00098941,0.43107,0.31656,1,1
1,REGULATION OF DNA REPLICATION,0.00022676,0.42973,0.47506,1,1
1,PID RAS PATHWAY,1.2308e-06,0.42932,0.50379,1,1
1,KEGG APOPTOSIS,3.3287e-06,0.42925,0.40207,1,1
1,HEPARIN BINDING,0.016734,0.42865,0.32052,1,1
1,INFLAMMATORY RESPONSE,0.00034072,0.42747,0.40169,1,1
1,PROTEIN TYROSINE KINASE ACTIVITY,5.8301e-05,0.42742,0.33653,1,1
1,REACTOME APC C CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1,7.547e-05,0.42659,0.33956,1,1
1,VESICLE COAT,9.0179e-06,0.42521,0.40111,1,1
1,REACTOME APC C CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS,3.4421e-05,0.42487,0.35657,1,1
1,BIOCARTA TNFR2 PATHWAY,5.2139e-05,0.4238,0.49329,1,1
1,BIOCARTA UCALPAIN PATHWAY,1.8521e-05,0.42353,0.51409,1,1
1,PROTEOGLYCAN METABOLIC PROCESS,7.547e-05,0.4229,0.39549,1,1
1,REGULATION OF PHOSPHORYLATION,3.8583e-05,0.4191,0.37915,1,1
1,REACTOME ACTIVATION OF THE MRNA UPON BINDING OF THE CAP BINDING COMPLEX AND EIFS AND SUBSEQUENT BINDING TO 43S,0.030383,0.41875,0.25048,1,1
1,BIOCARTA TFF PATHWAY,1.5331e-06,0.41867,0.48085,1,1
1,KEGG SELENOAMINO ACID METABOLISM,6.7596e-05,0.41816,0.40131,1,1
1,BIOCARTA PROTEASOME PATHWAY,6.5149e-05,0.41753,0.38006,1,1
1,BIOCARTA RHO PATHWAY,1.6729e-06,0.4142,0.47751,1,1
1,RESPONSE TO DRUG,0.0029794,0.4139,0.32417,1,1
1,REACTOME TRANSLATION,0.031748,0.41152,0.22278,1,1
1,PROTEIN IMPORT INTO NUCLEUS,2.6307e-05,0.41092,0.35747,1,1
1,LYSOSOMAL TRANSPORT,7.5427e-07,0.4108,0.48138,1,1
1,KEGG PRIMARY IMMUNODEFICIENCY,0.00035231,0.41001,0.29858,1,1
1,PID IL12 STAT4PATHWAY,0.0042883,0.40942,0.38332,1,1
1,REACTOME REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS,1.5331e-06,0.40866,0.40216,1,1
1,INTERACTION WITH HOST,6.5149e-05,0.40678,0.44086,1,1
1,BIOCARTA TGFB PATHWAY,0.029068,0.40659,0.36955,1,1
1,PROTEASOME COMPLEX,0.00021167,0.40502,0.35484,1,1
1,REGULATION OF ACTIN POLYMERIZATION AND OR DEPOLYMERIZATION,0.00079435,0.4045,0.42178,1,1
1,MITOCHONDRIAL MATRIX,0.00072223,0.40411,0.29408,1,1
1,MITOCHONDRIAL LUMEN,0.00072223,0.40411,0.29408,1,1
1,REACTOME SULFUR AMINO ACID METABOLISM,2.7343e-05,0.40398,0.40017,1,1
1,PID TAP63PATHWAY,4.3218e-05,0.40388,0.46614,1,1
1,REACTOME SEMA4D INDUCED CELL MIGRATION AND GROWTH CONE COLLAPSE,1.4044e-06,0.40258,0.44865,1,1
1,REACTOME GLYCOSPHINGOLIPID METABOLISM,0.00087311,0.40128,0.27991,1,1
1,NEGATIVE REGULATION OF TRANSPORT,0.0015189,0.401,0.31194,1,1
1,AMINO SUGAR METABOLIC PROCESS,2.2524e-05,0.40075,0.43067,1,1
1,COATED VESICLE MEMBRANE,1.349e-05,0.40041,0.39605,1,1
1,RHO GTPASE ACTIVATOR ACTIVITY,0.00038934,0.39754,0.38773,1,1
1,KEGG AMINO SUGAR AND NUCLEOTIDE SUGAR METABOLISM,6.5149e-05,0.3968,0.33392,1,1
1,KEGG CYTOKINE CYTOKINE RECEPTOR INTERACTION,1.349e-05,0.39669,0.43516,1,1
1,REACTOME TGF BETA RECEPTOR SIGNALING ACTIVATES SMADS,8.3127e-06,0.39581,0.55704,1,1
1,METALLOENDOPEPTIDASE ACTIVITY,0.00074557,0.39579,0.36262,1,1
1,POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER,7.2754e-05,0.39575,0.33999,1,1
1,TRANSMEMBRANE RECEPTOR PROTEIN KINASE ACTIVITY,5.9841e-06,0.39513,0.40451,1,1
1,PID INTEGRIN2 PATHWAY,1.2454e-05,0.39123,0.55359,1,1
1,KEGG HEMATOPOIETIC CELL LINEAGE,5.2837e-06,0.39063,0.58475,1,1
1,KEGG RETINOL METABOLISM,0.001662,0.38928,0.30745,1,1
1,PID GLYPICAN 1PATHWAY,1.4609e-05,0.3878,0.40717,1,1
1,REACTOME SIGNALING BY TGF BETA RECEPTOR COMPLEX,2.7578e-07,0.38775,0.44962,1,1
1,CALCIUM MEDIATED SIGNALING,1.4039e-05,0.38759,0.50502,1,1
1,PID FOXM1PATHWAY,2.1663e-05,0.38593,0.38161,1,1
1,PID IL6 7PATHWAY,0.00013917,0.38547,0.43458,1,1
1,REACTOME SHC1 EVENTS IN ERBB4 SIGNALING,0.00016023,0.38515,0.40235,1,1
1,VIRAL REPRODUCTIVE PROCESS,7.889e-07,0.38465,0.44254,1,1
1,REACTOME CS DS DEGRADATION,0.0006154,0.38363,0.63801,1,1
1,REACTOME CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION ,4.8379e-05,0.38348,0.31545,1,1
1,VIRAL GENOME REPLICATION,1.349e-05,0.38268,0.35699,1,1
1,NUCLEAR IMPORT,0.00017186,0.38255,0.32346,1,1
1,SULFUR METABOLIC PROCESS,2.0833e-05,0.38053,0.35354,1,1
1,BIOCARTA IL1R PATHWAY,0.0025817,0.3798,0.42523,1,1
1,RUFFLE,0.0028957,0.37979,0.35702,1,1
1,POSITIVE REGULATION OF CELLULAR PROTEIN METABOLIC PROCESS,3.3287e-06,0.37886,0.44157,1,1
1,BIOCARTA LONGEVITY PATHWAY,0.0011199,0.37885,0.29233,1,1
1,KERATINOCYTE DIFFERENTIATION,0.0081404,0.37876,0.34725,1,1
1,REACTOME ANTIVIRAL MECHANISM BY IFN STIMULATED GENES,1.2454e-05,0.37818,0.34354,1,1
1,BIOCARTA WNT PATHWAY,0.00027832,0.37616,0.33448,1,1
1,ANTI APOPTOSIS,7.5427e-07,0.37578,0.3974,1,1
1,BIOCARTA CERAMIDE PATHWAY,0.0033369,0.37491,0.28811,1,1
1,CORNIFIED ENVELOPE,0.017137,0.37345,0.32974,1,1
1,REACTOME COMMON PATHWAY,0.0023671,0.37326,0.2728,1,1
